TCSC,MAV,STE,MEA,shannon_git,sample_git,power_git,energy_git,skewness,kurtosis,std_dev,rhythm
5,0.272,1591.272,1399.802,4.26,0.111,0.100112,676.256544,1.321,5.374,0.7627,0
6,0.304,1608.657,1408.918,4.089,0.102,0.189609,859.91594,1.3344,4.9081,0.8498,0
6,0.306,1621.185,1420.037,4.202,0.114,0.176287,885.882559,1.3448,4.915,0.8567,0
5,0.284,1592.742,1395.884,4.205,0.096,0.145469,731.851434,1.3893,5.3942,0.7831,0
6,0.304,1627.743,1418.948,3.937,0.1,0.168134,823.595603,1.3501,4.8718,0.8301,0
5,0.26,1582.417,1404.266,4.266,0.11,0.148723,697.447319,1.4053,5.6818,0.7673,0
6,0.318,1661.172,1446.457,4.055,0.108,0.188844,883.746312,1.3154,4.7617,0.8611,0
6,0.271,1585.897,1404.422,4.246,0.109,0.157959,734.805208,1.3779,5.5416,0.7918,0
5,0.278,1592.773,1403.59,4.481,0.104,0.119229,737.936905,1.2435,5.2277,0.7928,0
4,0.28,1592.976,1408.24,4.266,0.107,0.128048,757.263853,1.3416,5.5625,0.8053,0
6,0.312,1625.985,1420.588,4.117,0.09,0.152521,882.599669,1.3365,4.8768,0.8594,0
5,0.269,1597.51,1409.76,4.264,0.118,0.145448,704.278311,1.3734,5.5179,0.7714,0
4,0.261,1585.989,1401.858,4.26,0.12,0.131402,662.829128,1.4002,5.6407,0.7526,0
6,0.308,1613.164,1409.996,3.939,0.111,0.176137,859.915878,1.3774,5.0017,0.8492,0
6,0.289,1601.074,1413.787,4.429,0.115,0.190903,850.561192,1.2649,4.9034,0.8427,0
5,0.281,1570.225,1388.314,4.445,0.107,0.118896,738.385625,1.3313,5.4852,0.8138,0
5,0.297,1595.751,1399.673,4.173,0.116,0.181125,834.010946,1.376,5.3972,0.8224,0
6,0.286,1638.572,1428.873,4.031,0.11,0.108451,727.985722,1.3579,4.8826,0.7809,0
6,0.282,1610.475,1417.911,4.409,0.101,0.138735,770.848581,1.2895,4.9449,0.8103,0
6,0.314,1610.022,1407.138,4.017,0.088,0.197631,855.823006,1.4169,5.1834,0.856,0
5,0.303,1592.146,1395.317,4.35,0.109,0.145722,854.760265,1.3952,5.2959,0.8353,0
5,0.263,1576.435,1394.715,4.413,0.088,0.144116,702.975947,1.3674,5.5666,0.7659,0
5,0.286,1577.201,1395.425,4.018,0.118,0.173895,780.307596,1.2571,5.3324,0.8293,0
6,0.298,1632.49,1432.518,3.939,0.116,0.155136,832.449854,1.2609,4.8347,0.8348,0
5,0.309,1621.816,1416.506,4.076,0.099,0.167796,824.737024,1.4078,5.4098,0.8374,0
6,0.27,1599.508,1413.606,4.422,0.097,0.127754,757.802944,1.3434,5.0305,0.7914,0
5,0.288,1596.619,1394.585,4.164,0.103,0.140154,720.942129,1.3551,5.2959,0.7792,0
6,0.274,1565.261,1386.96,4.293,0.109,0.13023,764.136719,1.3681,5.1343,0.8091,0
5,0.282,1573.052,1378.491,3.774,0.12,0.117074,698.140916,1.4874,5.8433,0.762,0
5,0.267,1599.792,1407.337,4.226,0.106,0.132132,666.738493,1.405,5.6449,0.7491,0
6,0.295,1590.563,1400.566,4.336,0.117,0.168287,855.355014,1.3416,4.9877,0.8466,0
5,0.278,1576.675,1393.34,3.947,0.118,0.121463,732.037774,1.289,5.3957,0.8011,0
5,0.281,1599.123,1406.039,3.932,0.107,0.148063,743.908386,1.3955,5.4692,0.7908,0
6,0.276,1586.123,1394.966,4.1,0.114,0.138101,737.2612,1.3681,5.1114,0.7843,0
5,0.284,1595.812,1405.486,4.205,0.112,0.164958,756.242775,1.3923,5.522,0.8006,0
4,0.275,1582.421,1397.703,4.127,0.11,0.141999,725.665187,1.3778,5.5846,0.7917,0
5,0.264,1591.51,1402.233,4.233,0.104,0.101927,633.435064,1.3585,5.5499,0.7447,0
5,0.259,1595.878,1406.182,4.441,0.108,0.115612,646.363944,1.3725,5.5734,0.7359,0
5,0.255,1580.517,1396.998,4.412,0.104,0.107195,632.53436,1.2945,5.4233,0.7358,0
5,0.263,1596.551,1406.354,4.337,0.108,0.104406,646.004747,1.3505,5.5395,0.7442,0
6,0.291,1616.964,1423.463,4.271,0.107,0.126138,826.721375,1.3741,5.1016,0.8325,0
5,0.301,1595.737,1400.104,3.894,0.1,0.139204,803.27609,1.4649,5.6413,0.8268,0
6,0.27,1570.224,1390.181,4.558,0.095,0.148091,730.517981,1.3488,5.3209,0.7937,0
4,0.247,1547.113,1376.844,4.431,0.098,0.09108,637.467498,1.4455,6.082,0.7308,0
6,0.297,1611.571,1402.121,4.096,0.115,0.140761,758.110842,1.399,5.0068,0.796,0
6,0.299,1631.351,1424.185,3.967,0.086,0.167335,804.392266,1.3918,4.913,0.8177,0
6,0.309,1626.163,1416.471,3.939,0.109,0.167156,828.923373,1.3876,4.968,0.8346,0
5,0.266,1577.325,1393.133,4.124,0.106,0.118624,682.709563,1.3697,5.5022,0.7647,0
6,0.261,1553.717,1376.945,4.352,0.099,0.112421,676.863807,1.3956,5.3918,0.7676,0
5,0.256,1576.493,1394.22,4.198,0.112,0.088543,632.85946,1.3937,5.8575,0.7334,0
5,0.315,1623.707,1418.684,4.035,0.096,0.166286,904.094377,1.3843,5.0287,0.8647,0
6,0.293,1601.308,1418.688,4.324,0.085,0.192937,908.919125,1.4115,5.1882,0.8669,0
5,0.289,1617.134,1418.017,3.838,0.11,0.120668,743.842789,1.3314,5.2822,0.7967,0
5,0.285,1581.407,1398.519,4.153,0.104,0.20344,799.280369,1.3698,5.5807,0.8267,0
6,0.313,1626.918,1424.046,4.182,0.107,0.191297,904.400211,1.3215,4.8377,0.8721,0
5,0.279,1577.885,1395.232,4.431,0.101,0.172138,774.068871,1.3458,5.4988,0.8088,0
5,0.27,1560.284,1387.397,4.209,0.108,0.182734,763.975609,1.425,5.7168,0.8042,0
5,0.288,1588.241,1404.144,4.059,0.119,0.150299,816.289828,1.253,5.2769,0.8376,0
6,0.299,1625.612,1431.377,4.398,0.105,0.157176,850.484126,1.3298,5.0203,0.8496,0
5,0.291,1595.772,1407.442,4.358,0.094,0.136756,812.100537,1.392,5.5312,0.8338,0
6,0.28,1577.509,1388.556,4.207,0.106,0.157903,744.796714,1.3642,5.4049,0.7912,0
5,0.29,1586.606,1400.058,4.172,0.093,0.116138,835.093442,1.3574,5.136,0.8406,0
5,0.301,1596.422,1398.352,3.992,0.11,0.141021,794.233202,1.3865,5.3961,0.8234,0
7,0.358,1562.47,1380.605,3.77,0.13,0.494012,1239.215042,1.0778,5.1392,1.0293,0
5,0.272,1576.175,1394.031,4.221,0.105,0.106478,708.426986,1.3568,5.4844,0.7903,0
5,0.284,1576.997,1385.781,4.163,0.1,0.137043,745.224148,1.5004,5.7521,0.7881,0
5,0.29,1585.017,1396.355,4.092,0.104,0.164679,757.663712,1.3978,5.5881,0.8137,0
5,0.268,1553.358,1377.351,4.594,0.089,0.165013,740.754193,1.3656,5.5801,0.7875,0
5,0.272,1569.899,1391.344,3.734,0.109,0.10963,731.45495,1.4721,5.8901,0.7922,0
5,0.276,1569.353,1387.791,4.131,0.112,0.109628,727.652208,1.3373,5.4772,0.7994,0
6,0.316,1619.796,1417.389,4.058,0.105,0.210919,918.470522,1.3922,5.003,0.8772,0
6,0.307,1639.228,1431.297,4.05,0.106,0.19592,861.294146,1.3538,4.8371,0.8477,0
5,0.27,1576.793,1396.445,4.31,0.103,0.161163,712.891127,1.3805,5.5589,0.783,0
5,0.282,1603.604,1415.327,4.36,0.107,0.176521,778.767973,1.3768,5.5663,0.8095,0
5,0.256,1574.819,1392.596,3.98,0.097,0.10057,639.845598,1.4155,5.6766,0.7381,0
6,0.267,1571.194,1392.335,4.324,0.113,0.111891,686.867498,1.4023,5.5238,0.7839,0
5,0.298,1602.169,1410.895,4.035,0.107,0.152469,870.864681,1.3891,5.2157,0.8497,0
5,0.274,1589.997,1401.134,4.402,0.101,0.141515,731.167598,1.413,5.5257,0.7816,0
6,0.308,1619.937,1418.569,3.927,0.097,0.15272,865.807988,1.4153,5.0577,0.8569,0
6,0.299,1585.669,1392.921,4.151,0.09,0.168809,842.498494,1.3508,5.0345,0.8406,0
4,0.24,1542.47,1370.696,4.21,0.103,0.093282,571.024332,1.3712,6.2136,0.6996,0
6,0.311,1634.313,1425.91,4.165,0.11,0.186906,858.08044,1.3204,4.8457,0.8497,0
5,0.276,1569.034,1390.611,4.147,0.103,0.137979,746.653955,1.3618,5.5983,0.8082,0
5,0.282,1572.58,1393.663,4.1,0.114,0.159121,802.272884,1.4655,5.7678,0.8238,0
5,0.275,1592.994,1405.716,4.14,0.125,0.16518,725.534741,1.358,5.578,0.7863,0
6,0.271,1578.542,1398.451,4.621,0.107,0.141865,752.41072,1.3188,5.4204,0.799,0
4,0.264,1569.275,1391.002,4.334,0.101,0.106733,696.278473,1.3628,5.592,0.7726,0
6,0.299,1596.873,1407.744,4.32,0.101,0.153007,869.914567,1.4078,5.1527,0.8582,0
4,0.252,1544.502,1377.216,4.484,0.096,0.11432,656.85603,1.3806,6.2184,0.7538,0
6,0.279,1578.995,1394.005,4.466,0.105,0.104305,762.747567,1.2994,4.9816,0.811,0
4,0.252,1553.762,1377.945,4.489,0.104,0.0962,609.678272,1.4051,6.2426,0.7262,0
4,0.251,1447.999,1314.89,4.268,0.106,0.076585,666.03762,0.5827,7.56,0.7677,0
4,0.253,1507.645,1348.539,4.277,0.104,0.102271,645.235409,1.2176,7.0586,0.7444,0
6,0.284,1591.67,1405.733,4.515,0.096,0.149924,823.673813,1.3693,5.0909,0.8297,0
5,0.263,1559.532,1378.938,4.485,0.089,0.08263,667.691447,1.4486,5.8244,0.7535,0
5,0.294,1617.913,1413.893,3.88,0.097,0.130422,738.95996,1.5435,5.8322,0.79,0
5,0.269,1574.792,1395.821,4.572,0.104,0.154353,730.219574,1.3894,5.6042,0.7882,0
5,0.262,1567.161,1391.704,4.372,0.093,0.14669,709.561954,1.4038,5.6367,0.7784,0
5,0.274,1590.828,1404.359,4.467,0.103,0.12789,722.891484,1.3932,5.5746,0.7874,0
6,0.264,1587.177,1400.426,4.067,0.108,0.10637,661.877618,1.423,5.5951,0.7552,0
4,0.254,1571.96,1391.054,3.687,0.101,0.06063,602.184263,1.471,5.9625,0.7306,0
5,0.258,1589.643,1412.255,4.493,0.091,0.128729,685.270579,1.4483,5.7688,0.7647,0
6,0.313,1637.618,1428.628,4.123,0.093,0.19362,883.174655,1.3615,4.8763,0.8584,0
5,0.258,1564.981,1383.318,4.304,0.092,0.122711,646.873928,1.4445,5.7337,0.7394,0
6,0.284,1607.678,1420.162,4.192,0.106,0.133933,815.437911,1.3718,5.0929,0.8294,0
5,0.28,1582.632,1389.873,4.071,0.082,0.138608,726.110508,1.4578,5.564,0.7755,0
6,0.298,1625.768,1421.888,4.03,0.084,0.140115,813.423478,1.411,5.0049,0.8262,0
5,0.267,1562.201,1381.863,4.338,0.107,0.163592,711.364622,1.4223,5.7013,0.7714,0
6,0.276,1601.91,1415.365,4.206,0.1,0.125736,751.588589,1.3181,4.9684,0.8088,0
5,0.386,1570.132,1378.563,3.934,0.122,0.70964,1335.930142,1.0672,5.1888,1.0591,0
5,0.257,1580.084,1399.375,4.571,0.113,0.117359,658.240749,1.2853,5.3715,0.751,0
6,0.281,1584.8,1395.311,4.47,0.1,0.116575,764.175307,1.3718,5.1116,0.8023,0
5,0.295,1602.202,1407.102,4.28,0.107,0.156912,808.552863,1.4501,5.5746,0.8205,0
6,0.269,1589.763,1407.069,4.396,0.097,0.162834,737.055456,1.4117,5.6568,0.7859,0
4,0.283,1605.242,1409.991,4.044,0.11,0.112825,695.864321,1.2765,5.394,0.7844,0
5,0.257,1590.072,1408.24,4.52,0.088,0.137902,674.476492,1.2925,5.3573,0.7547,0
6,0.289,1578.345,1400.502,4.391,0.106,0.18443,826.469982,1.4119,5.4935,0.8557,0
5,0.319,1606.43,1404.523,3.784,0.092,0.193384,941.845071,1.43,5.2905,0.8734,0
5,0.269,1574.845,1395.647,4.408,0.106,0.164073,731.061252,1.3695,5.5678,0.791,0
5,0.292,1597.12,1411.451,4.115,0.108,0.172867,800.120158,1.3853,5.5514,0.8442,0
4,0.233,1520.618,1367.939,4.441,0.093,0.109672,591.25457,1.3799,6.6478,0.7263,0
5,0.251,1506.535,1349.213,4.199,0.118,0.095433,629.968858,1.1363,6.4871,0.7545,0
5,0.289,1617.461,1423.838,4.136,0.097,0.120144,816.357979,1.4274,5.3855,0.8181,0
5,0.253,1540.53,1375.056,4.131,0.11,0.131146,658.484818,1.4217,6.3172,0.7614,0
5,0.271,1575.932,1396.028,4.152,0.11,0.109448,722.919853,1.39,5.3309,0.7996,0
6,0.249,1555.7,1376.21,4.242,0.137,0.050946,576.411097,1.2087,6.4168,0.6894,0
5,0.307,1624.591,1412.13,4.245,0.115,0.132433,760.247084,1.36,5.2531,0.8092,0
5,0.247,1560.875,1379.797,4.428,0.107,0.105889,600.035287,1.4872,5.8311,0.709,0
6,0.284,1613.691,1414.336,4.299,0.115,0.103166,744.508032,1.3815,5.027,0.7924,0
5,0.275,1570.439,1382.427,4.187,0.101,0.135184,718.230387,1.4545,5.6222,0.7738,0
5,0.278,1628.6,1434.766,4.364,0.103,0.125334,754.966717,1.3409,4.9804,0.7967,0
5,0.292,1612.956,1412.573,4.109,0.098,0.14964,770.060521,1.4638,5.5674,0.801,0
5,0.268,1575.928,1392.508,4.579,0.116,0.144892,707.007058,1.345,5.4672,0.7746,0
6,0.288,1603.673,1408.717,4.316,0.112,0.142178,798.956336,1.2826,4.9123,0.8185,0
5,0.263,1574.14,1383.375,4.102,0.116,0.109058,653.044287,1.3283,5.272,0.7362,0
6,0.285,1614.321,1418.511,4.375,0.105,0.144806,790.047379,1.2555,4.8409,0.8119,0
5,0.289,1618.309,1416.214,4.213,0.104,0.145887,746.04562,1.38,5.3607,0.7887,0
6,0.281,1627.731,1434.607,4.402,0.09,0.140184,783.64328,1.2757,4.8756,0.8101,0
5,0.276,1586.453,1397.324,4.138,0.106,0.101343,716.592852,1.2671,5.2619,0.7867,0
5,0.271,1564.453,1386.745,4.332,0.123,0.126389,739.293824,1.3014,5.4498,0.7958,0
5,0.296,1628.871,1424.323,4.384,0.109,0.138585,777.870148,1.3416,5.3477,0.8072,0
6,0.29,1611.834,1424.854,4.61,0.099,0.176302,865.444402,1.281,4.9095,0.8506,0
5,0.275,1571.905,1385.279,4.101,0.111,0.110452,719.385766,1.2656,5.2775,0.7812,0
5,0.275,1598.779,1409.973,4.267,0.107,0.111538,709.0574,1.4098,5.5945,0.7834,0
5,0.253,1604.436,1409.367,4.251,0.109,0.107691,600.353602,1.3378,5.3224,0.7087,0
6,0.288,1598.988,1402.001,4.515,0.1,0.117356,758.854924,1.2967,4.8769,0.8006,0
5,0.297,1603.762,1401.191,4.28,0.104,0.173963,799.638562,1.3253,5.168,0.8148,0
5,0.269,1595.945,1406.56,4.497,0.101,0.14452,677.00013,1.3333,5.3541,0.7647,0
6,0.266,1589.796,1402.901,4.304,0.105,0.083301,668.465091,1.3607,5.2421,0.7678,0
5,0.301,1620.355,1407.674,4.026,0.087,0.144678,771.717677,1.3984,5.2421,0.7922,0
5,0.259,1562.112,1382.865,4.235,0.106,0.1236,650.37621,1.3462,5.5119,0.7524,0
5,0.266,1569.233,1392.187,4.438,0.094,0.122041,718.550046,1.342,5.5134,0.7854,0
5,0.262,1590.491,1411.057,4.534,0.106,0.123372,694.960214,1.2402,5.3657,0.7762,0
5,0.264,1586.289,1404.355,4.424,0.1,0.153335,714.540339,1.3466,5.4932,0.7725,0
6,0.288,1612.606,1424.453,4.509,0.093,0.154654,837.079663,1.294,4.972,0.8398,0
5,0.298,1623.627,1417.63,4.135,0.107,0.131393,776.726265,1.3841,5.4794,0.8042,0
5,0.251,1548.513,1382.569,4.413,0.104,0.104902,669.636336,1.417,5.9383,0.7651,0
5,0.279,1608.322,1414.511,4.242,0.106,0.119325,736.548115,1.3476,5.4052,0.7855,0
6,0.285,1583.141,1398.858,4.401,0.089,0.169218,834.519491,1.2414,4.8392,0.8338,0
5,0.288,1591.693,1388.269,4.115,0.103,0.113974,704.647406,1.3857,5.4111,0.7662,0
6,0.256,1570.594,1386.202,4.561,0.103,0.129335,648.0808,1.2146,5.1935,0.7381,0
5,0.291,1611.526,1406.587,3.939,0.118,0.136493,757.91925,1.3553,4.9519,0.795,0
5,0.26,1578.642,1394.322,4.485,0.109,0.132902,657.060578,1.3362,5.5013,0.7476,0
6,0.275,1619.809,1420.014,4.291,0.093,0.109214,711.797072,1.3435,4.9961,0.7718,0
5,0.281,1602.881,1404.077,4.268,0.1,0.107368,699.184895,1.4237,5.583,0.768,0
5,0.246,1574.435,1394.481,4.617,0.101,0.084976,589.038044,1.2417,5.4135,0.7188,0
5,0.275,1571.937,1383.916,4.299,0.107,0.133709,713.061331,1.3044,5.3458,0.7734,0
5,0.276,1602.633,1411.265,4.576,0.104,0.146554,716.916335,1.2257,5.2769,0.7829,0
5,0.254,1571.827,1396.908,4.467,0.107,0.138108,667.922425,1.3514,5.5915,0.7571,0
6,0.266,1564.032,1390.725,4.57,0.094,0.164379,739.340181,1.3718,5.6508,0.7973,0
4,0.258,1584.984,1402.52,4.047,0.11,0.092685,652.316528,1.3866,5.713,0.7483,0
6,0.287,1629.452,1433.494,4.308,0.108,0.155441,799.741378,1.2719,4.8189,0.8223,0
5,0.241,1558.235,1386.083,4.53,0.095,0.093982,585.576125,1.1929,5.5594,0.7236,0
5,0.266,1592.441,1405.492,4.146,0.098,0.090968,702.222416,1.3819,5.3005,0.7654,0
5,0.28,1562.093,1382.329,4.078,0.106,0.106439,771.031309,1.3285,5.5176,0.8163,0
5,0.283,1610.204,1413.849,4.189,0.095,0.116291,735.080028,1.3172,5.2527,0.7905,0
5,0.254,1571.218,1389.334,4.132,0.097,0.118854,646.548987,1.4273,5.6823,0.7341,0
6,0.279,1598.943,1407.509,4.39,0.103,0.121197,760.457516,1.3552,5.0013,0.8005,0
5,0.284,1612.718,1416.104,4.067,0.106,0.146479,731.867011,1.4627,5.6353,0.7866,0
5,0.266,1611.91,1420.741,4.11,0.108,0.113087,651.852293,1.3103,5.3711,0.7563,0
5,0.27,1577.483,1395.668,4.332,0.106,0.15426,724.331904,1.4032,5.6317,0.7839,0
5,0.259,1591.91,1404.454,4.548,0.093,0.12696,655.603276,1.3439,5.4448,0.7439,0
6,0.293,1642.874,1441.507,4.326,0.108,0.154242,806.176068,1.3129,4.8162,0.8271,0
5,0.285,1629.981,1427.492,3.955,0.104,0.126043,733.854875,1.3911,5.3758,0.7844,0
5,0.256,1581.953,1404.472,4.391,0.105,0.103507,655.618301,1.3604,5.6477,0.7571,0
5,0.283,1593.567,1403.424,4.176,0.105,0.113247,742.816685,1.41,5.583,0.7986,0
6,0.297,1606.068,1409.917,4.279,0.1,0.211565,809.098379,1.3517,5.3929,0.826,0
5,0.297,1593.128,1405.385,4.014,0.133,0.114151,834.214634,1.3757,5.232,0.8524,0
5,0.281,1560.595,1376.851,3.916,0.102,0.101074,741.603512,1.4263,5.6234,0.7912,0
5,0.277,1562.681,1381.002,4.263,0.111,0.114395,744.732937,1.329,5.4029,0.805,0
5,0.275,1573.215,1392.416,4.28,0.108,0.106616,729.259648,1.311,5.4424,0.7995,0
5,0.312,1670.441,1434.895,4.083,0.1,0.100563,656.012587,1.3613,5.2683,0.7445,0
7,0.299,1569.083,1375.268,4.135,0.155,0.19392,735.245558,1.1187,4.8183,0.8024,0
5,0.293,1623.38,1415.702,4.329,0.125,0.101283,735.689665,1.3729,5.0954,0.7863,0
4,0.291,1598.636,1392.438,4.195,0.109,0.125793,708.800577,1.3235,5.1798,0.7761,0
6,0.333,1524.084,1362.567,4.157,0.137,0.41946,1172.04387,1.2045,6.3229,0.9938,0
5,0.338,1551.932,1370.098,3.828,0.154,0.332969,996.160117,1.1476,5.8372,0.9352,0
13,0.508,1763.107,1489.717,2.732,0.248,1.67879,1881.59257,0.5304,2.6405,1.2545,1
18,0.386,1753.83,1470.895,4.101,0.369,0.296225,965.104961,0.7022,3.2435,0.902,1
16,0.471,1883.576,1570.549,3.276,0.432,1.155963,1450.887745,0.0997,1.9487,1.098,1
13,0.444,1738.917,1479.217,3.774,0.373,1.008217,1421.316579,-0.3149,2.587,1.1031,1
8,0.22,1620.441,1414.574,4.045,0.167,0.013454,336.63576,0.5622,4.6745,0.5363,0
2,0.174,1366.275,1285.982,5.264,0.053,0.020407,421.517504,-3.44,23.2238,0.6223,0
0,0.12,1347.517,1283.777,5.384,0.091,0.007554,240.908271,-4.7035,28.6449,0.5008,0
0,0.111,1349.829,1289.318,5.279,0.084,0.003056,260.612491,-4.6103,25.388,0.4877,0
0,0.119,1356.539,1300.633,5.974,0.091,0.016852,372.948476,-4.0653,19.6788,0.5922,0
0,0.115,1345.779,1288.373,5.709,0.072,0.015761,322.938068,-4.358,22.9611,0.5495,0
0,0.141,1366.797,1299.782,5.77,0.079,0.013324,374.907456,-4.062,19.6624,0.5937,0
0,0.117,1349.388,1290.551,5.82,0.079,0.014317,302.513124,-4.4389,23.4038,0.5326,0
0,0.117,1352.955,1292.782,5.808,0.079,0.011557,292.649237,-4.4237,23.2827,0.527,0
0,0.121,1350.677,1290.019,5.843,0.07,0.011954,299.614253,-4.4738,23.6784,0.5304,0
0,0.115,1349.138,1291.651,5.805,0.076,0.011792,325.786389,-4.3904,22.8631,0.5561,0
0,0.131,1363.543,1298.721,5.738,0.072,0.008082,348.262775,-4.0711,19.6838,0.5699,0
0,0.115,1351.427,1295.073,5.861,0.083,0.013895,328.09007,-4.3998,23.01,0.5552,0
0,0.112,1348.194,1293.386,5.881,0.079,0.015298,317.670478,-4.4132,23.1366,0.5482,0
0,0.126,1350.942,1289.92,5.7,0.074,0.014525,326.791217,-4.3732,22.9521,0.5552,0
0,0.163,1366.232,1293.532,5.382,0.067,0.024175,426.487443,-4.221,23.0025,0.6403,0
0,0.123,1352.904,1290.867,5.266,0.077,0.008298,290.807738,-4.5581,25.9222,0.5396,0
0,0.106,1334.234,1278.035,5.385,0.074,0.00905,232.07982,-4.862,28.9637,0.4701,0
0,0.136,1363.164,1299.377,5.495,0.082,0.010103,371.136866,-4.2952,22.0705,0.5979,0
0,0.127,1356.512,1290.53,5.499,0.091,0.007858,267.539385,-4.7048,26.8597,0.5149,0
0,0.117,1352.006,1290.844,5.567,0.083,0.00956,278.467541,-4.7473,27.3524,0.5126,0
0,0.124,1350.142,1287.969,5.464,0.092,0.013091,282.788122,-4.6205,26.2424,0.5295,0
1,0.177,1367.582,1290.772,5.648,0.091,0.026951,486.275638,-3.7627,19.5875,0.6771,0
0,0.156,1361.089,1290.906,5.461,0.086,0.034327,439.527565,-3.8937,19.8033,0.6427,0
2,0.278,1426.089,1311.034,5.407,0.102,0.13163,839.602271,-1.8038,10.3208,0.8948,0
12,0.406,1573.307,1354.064,4.307,0.216,0.429838,1128.672708,0.0472,3.665,0.9814,1
7,0.274,1456.602,1307.035,4.635,0.168,0.052298,545.115931,-0.2486,8.3802,0.7089,0
7,0.289,1475.583,1320.061,4.818,0.103,0.078518,655.993987,-0.7661,8.3843,0.7695,0
6,0.245,1426.725,1307.279,5.171,0.068,0.097392,685.288034,-0.7832,9.5677,0.7909,0
10,0.381,1571.869,1377.892,4.446,0.136,0.31394,1133.455764,0.4303,5.6718,1.0151,0
3,0.247,1445.349,1314.53,5.405,0.073,0.039332,587.829718,-0.2977,10.0189,0.7218,0
0,0.154,1360.1,1293.278,5.5,0.077,0.016867,475.04938,-4.0072,19.8631,0.6609,0
0,0.131,1346.896,1284.443,5.108,0.072,0.011734,294.552537,-4.8737,30.1114,0.5436,0
0,0.121,1356.777,1286.333,5.373,0.074,0.007833,212.256722,-4.8148,27.9864,0.4518,0
0,0.134,1345.124,1283.442,5.326,0.083,0.017027,354.129248,-4.3955,24.9533,0.577,0
1,0.154,1379.08,1294.953,5.38,0.094,0.013364,300.758615,-3.3352,19.8394,0.5489,0
0,0.126,1360.34,1294.43,5.321,0.086,0.01125,274.182135,-4.5233,25.5005,0.5258,0
0,0.123,1357.552,1292.573,5.39,0.103,0.010498,264.627245,-4.6041,25.8131,0.515,0
0,0.136,1358.652,1286.394,5.315,0.169,0.008526,255.303271,-4.5948,26.5962,0.5075,0
0,0.129,1359.731,1289.542,5.415,0.22,0.009556,254.360566,-4.4028,24.9433,0.507,0
0,0.121,1361.012,1293.112,5.211,0.232,0.008294,254.572985,-4.3703,24.583,0.505,0
1,0.165,1384.918,1296.646,5.496,0.192,0.012441,333.52941,-2.7748,17.0417,0.5728,0
10,0.282,1449.835,1307.909,4.827,0.192,0.08787,665.046173,0.1256,8.8454,0.7679,0
13,0.325,1521.647,1336.707,4.133,0.207,0.137803,780.335059,0.5485,6.0058,0.8257,0
5,0.221,1411.26,1297.113,5.565,0.199,0.039187,482.981002,-2.243,13.7113,0.675,0
8,0.266,1538.903,1357.004,3.737,0.275,0.086209,551.800573,1.1405,7.0033,0.6972,0
9,0.365,1508.818,1334.851,4.34,0.204,0.1264,1016.386127,-0.3697,5.7436,0.9545,0
15,0.523,1731.353,1457.616,3.781,0.246,0.960289,1810.683762,0.265,2.7923,1.2327,0
12,0.537,1688.208,1451.428,4.466,0.202,1.726869,2182.339761,-0.5036,3.3369,1.3684,0
12,0.33,1505.867,1328.662,4.334,0.185,0.123667,789.355334,0.0943,6.083,0.8386,0
8,0.304,1559.488,1384.14,4.981,0.088,0.207834,864.261009,0.3449,5.8614,0.8703,0
5,0.223,1411.401,1308.585,5.847,0.128,0.064527,623.439404,-2.0747,12.9585,0.7627,0
0,0.133,1351.359,1293.024,5.666,0.123,0.010195,406.388027,-4.325,22.1658,0.6136,0
0,0.125,1356.347,1292.371,5.59,0.156,0.009328,294.079735,-4.3848,24.6618,0.5446,0
0,0.11,1340.97,1285.756,5.449,0.142,0.006555,257.122832,-4.9221,28.6831,0.5067,0
0,0.106,1344.899,1287.236,5.638,0.146,0.009165,224.444526,-4.8506,27.8783,0.4676,0
0,0.121,1346.26,1286.481,5.538,0.14,0.011366,275.337096,-4.8178,27.7318,0.5216,0
0,0.119,1347.153,1289.589,5.502,0.132,0.009644,296.655375,-4.8182,27.7309,0.5352,0
0,0.142,1357.391,1294.854,5.684,0.129,0.03246,452.968209,-4.1036,20.7006,0.6522,0
1,0.169,1380.305,1298.048,5.64,0.12,0.023866,409.114172,-3.9131,20.7771,0.6169,0
0,0.119,1348.281,1287.804,5.64,0.148,0.014736,270.450796,-4.7307,27.2404,0.5163,0
0,0.134,1350.63,1284.408,5.433,0.206,0.006907,263.451831,-4.4097,24.0976,0.5355,0
0,0.123,1347.593,1287.008,5.603,0.166,0.012813,338.654381,-4.4592,24.7063,0.5464,0
1,0.165,1364.049,1289.489,5.673,0.156,0.0368,444.206561,-3.8894,21.3122,0.6408,0
7,0.292,1479.081,1337.843,5.518,0.147,0.113103,751.991972,-0.9936,8.6282,0.8626,0
0,0.128,1360.26,1298.143,6.238,0.145,0.017161,400.730851,-3.9576,19.1828,0.5939,0
3,0.181,1405.228,1309.355,5.248,0.169,0.020898,436.654981,-2.2764,13.8498,0.6506,0
0,0.129,1355.197,1294.422,5.854,0.144,0.011074,353.219129,-4.2222,21.8466,0.5846,0
0,0.132,1352.051,1288.492,5.823,0.13,0.011808,352.276844,-4.2218,22.1412,0.5704,0
0,0.127,1360.158,1296.645,6.018,0.12,0.012492,334.639953,-4.2262,21.7156,0.5599,0
0,0.136,1359.586,1293.856,6.018,0.175,0.018354,358.304375,-4.1479,21.3939,0.5799,0
0,0.147,1372.683,1300.177,5.949,0.135,0.013817,384.556045,-3.8192,18.0007,0.6016,0
