TCSC,MAV,STE,MEA,Shannon_ent,sample_ent,band_power,segment_energy,skewness,kurtosis,std_dev,rhythm
9,0.35,1660.155,1421.373,2.603,0.044,0.017,242.3841,1.2259,3.3901,0.449,0
9,0.344,1698.867,1454.672,2.516,0.044,0.0162,235.9312,1.201,3.2935,0.4434,0
9,0.333,1671.92,1437.634,2.482,0.041,0.0144,227.7911,1.295,3.5371,0.4351,0
9,0.351,1714.481,1467.804,2.488,0.042,0.0197,244.0879,1.2461,3.3518,0.4501,0
9,0.355,1714.102,1468.191,2.464,0.039,0.0214,249.1649,1.2291,3.3119,0.4566,0
9,0.339,1700.641,1457.962,2.427,0.041,0.0191,228.1768,1.2769,3.4627,0.4368,0
9,0.332,1615.919,1389.097,3.001,0.044,0.0152,205.1303,1.2832,3.6955,0.4271,0
8,0.38,1619.012,1394.343,2.997,0.046,0.0248,288.2966,0.9369,3.8056,0.4932,0
10,0.387,1676.196,1435.474,3.327,0.049,0.0222,287.1924,0.8774,3.1264,0.5014,0
9,0.346,1709.466,1462.382,2.581,0.044,0.0111,237.0182,1.2089,3.2881,0.4441,0
9,0.344,1699.375,1454.802,2.51,0.043,0.0094,235.204,1.2257,3.3043,0.4422,0
9,0.343,1668.978,1430.432,2.628,0.044,0.0107,235.1738,1.2305,3.3389,0.4428,0
9,0.343,1711.059,1468.228,2.483,0.043,0.0173,237.0756,1.2353,3.3463,0.4435,0
9,0.344,1706.656,1467.14,2.336,0.04,0.0212,237.857,1.3023,3.511,0.448,0
8,0.332,1690.313,1447.66,2.393,0.041,0.0166,222.9126,1.2987,3.5367,0.4265,0
9,0.343,1708.474,1461.778,2.534,0.042,0.011,233.782,1.2239,3.3033,0.4405,0
9,0.378,1537.683,1343.26,2.745,0.039,0.0102,295.8535,1.2543,4.165,0.4976,0
10,0.347,1655.07,1417.355,3.036,0.048,0.0105,236.0854,1.1706,3.2551,0.4464,0
9,0.376,1649.727,1420.678,3.419,0.05,0.0234,286.1204,0.9796,3.3999,0.4972,0
9,0.31,1499.063,1325.813,3.261,0.047,0.0122,203.7096,0.5371,5.0527,0.4211,0
8,0.355,1481.63,1317.88,4.332,0.07,0.0123,269.8714,-0.6022,5.7434,0.4858,1
16,0.486,1671.367,1411.394,4.375,0.091,0.0635,417.4997,0.3716,2.8427,0.5906,1
10,0.342,1618.218,1397.929,3.292,0.062,0.0129,243.3551,1.1,3.5596,0.4537,0
9,0.372,1632.543,1403.486,3.038,0.049,0.016,277.5327,1.0988,3.4175,0.4843,0
10,0.383,1665.095,1418.382,3.316,0.05,0.0127,271.6375,0.9791,3.0957,0.4834,0
9,0.337,1688.697,1446.568,2.721,0.047,0.0105,227.1288,1.1992,3.3531,0.4351,0
9,0.36,1609.437,1388.623,2.767,0.045,0.0197,268.3837,1.0084,3.3774,0.4756,0
9,0.345,1676.543,1439.238,2.57,0.042,0.0191,244.6642,1.1859,3.286,0.4506,0
9,0.342,1667.439,1436.347,2.582,0.045,0.0229,240.731,1.2173,3.6941,0.452,0
8,0.35,1676.049,1434.266,2.607,0.041,0.0157,247.5168,1.229,3.3487,0.4504,0
9,0.356,1718.265,1474.103,2.425,0.044,0.0112,255.6614,1.2232,3.2924,0.461,0
10,0.416,1623.794,1405.897,3.112,0.053,0.0317,350.3647,1.1222,3.9293,0.5528,0
9,0.341,1692.876,1453.155,2.511,0.042,0.0205,236.5145,1.2329,3.3772,0.444,0
8,0.422,1668.077,1435.944,3.613,0.049,0.0324,319.4272,0.3397,3.3332,0.5605,0
10,0.535,1589.838,1372.128,3.331,0.047,0.0173,314.9507,0.0786,3.1817,0.7012,0
9,0.358,1690.497,1450.857,2.559,0.045,0.0143,257.735,1.1972,3.3823,0.4649,0
11,0.432,1673.421,1415.862,3.719,0.062,0.0224,305.2573,0.8067,2.9679,0.5297,0
9,0.339,1676.592,1437.973,2.623,0.045,0.0095,231.5591,1.1852,3.2903,0.4405,0
9,0.371,1672.631,1430.993,2.643,0.041,0.0207,269.4557,1.2537,3.3613,0.4737,0
12,0.442,1653.697,1410.654,3.159,0.053,0.0415,369.34,0.8001,3.1785,0.5575,0
12,0.419,1596.395,1364.201,3.318,0.047,0.033,304.858,1.0591,3.3966,0.5104,0
10,0.445,1576.203,1366.347,3.449,0.056,0.0384,393.4815,0.6729,3.3429,0.5921,0
9,0.429,1525.053,1334.215,3.433,0.056,0.0221,354.2879,1.0288,4.1733,0.5592,0
9,0.406,1683.535,1443.21,3.301,0.052,0.0256,306.6987,0.9033,3.3597,0.5235,0
10,0.382,1554.553,1353.441,2.986,0.044,0.0339,300.4657,1.3592,4.6391,0.4982,0
9,0.377,1605.487,1382.529,2.92,0.046,0.0149,284.984,1.1412,3.4922,0.4878,0
9,0.383,1700.089,1451.501,2.814,0.046,0.0191,288.417,1.1105,3.0665,0.49,0
9,0.359,1672.595,1434.081,2.588,0.043,0.0226,260.812,1.168,3.3008,0.4656,0
9,0.386,1645.86,1394.781,3.09,0.052,0.0177,237.2835,0.8565,2.913,0.4733,0
9,0.376,1679.61,1441.44,3.284,0.046,0.019,276.356,0.8818,3.3363,0.4902,0
10,0.412,1637.607,1403.663,2.864,0.051,0.0268,328.6798,0.8908,3.3592,0.5294,0
9,0.363,1652.266,1412.209,2.935,0.056,0.013,254.8549,1.0854,3.2836,0.4624,0
11,0.444,1399.319,1286.48,3.063,0.053,0.0405,507.1556,-0.9923,10.8386,0.6675,0
10,0.353,1683.369,1440.981,3.066,0.055,0.0108,244.3168,1.0416,3.1389,0.4563,0
14,0.497,1548.46,1348.983,4.423,0.079,0.0671,470.2608,-0.4789,4.0343,0.653,0
11,0.403,1636.182,1404.025,3.83,0.06,0.0257,286.9243,0.7778,3.2937,0.5239,0
8,0.346,1706.511,1458.499,2.457,0.038,0.0155,232.4778,1.2862,3.4395,0.4402,0
9,0.347,1703.595,1458.744,2.535,0.043,0.0105,238.2036,1.2385,3.3403,0.4449,0
10,0.391,1673.232,1423.464,2.826,0.041,0.0153,281.7017,1.1768,3.1599,0.4884,0
9,0.596,1597.131,1398.517,3.425,0.041,0.334,1073.0372,0.6362,3.9075,0.8358,0
8,15.111,1576.354,1392.713,1.488,0.023,93084.6377,532680.1065,0.4216,4.6356,22.1715,0
4,5.035,1356.828,1305.306,3.467,0.005,1577.3904,184292.2301,-3.8482,19.1968,13.7735,0
8,0.361,1650.904,1410.227,2.643,0.041,0.0221,255.517,1.2616,3.6003,0.4554,0
12,0.669,1532.953,1356.008,3.957,0.053,0.1804,839.2325,1.1762,5.9054,0.9295,0
9,0.688,1561.301,1360.854,3.482,0.042,0.3165,914.4316,0.9582,4.7824,0.909,0
10,0.503,1671.109,1413.005,3.957,0.06,0.0466,418.6115,0.5363,2.7203,0.6179,0
12,0.474,1453.016,1292.872,3.548,0.054,0.0276,352.3343,1.0404,4.1838,0.5838,0
9,0.365,1593.072,1371.902,2.889,0.043,0.0247,250.3755,1.2303,3.669,0.4667,0
9,0.385,1601.418,1378.004,2.567,0.049,0.0182,298.9223,1.0854,3.6013,0.4953,0
10,0.319,1628.33,1401.316,3.089,0.046,0.0062,201.7961,1.2189,3.4504,0.4144,0
9,0.355,1726.142,1473.384,3.044,0.051,0.0112,244.8607,1.0728,3.0919,0.4529,0
15,0.366,1605.694,1392.861,3.997,0.071,0.0211,269.8962,0.1711,4.0488,0.4885,0
10,0.369,1562.681,1353.346,3.333,0.056,0.0237,254.8602,1.1742,4.0369,0.4725,0
8,0.391,1564.577,1354.27,3.43,0.054,0.0239,302.7538,1.0071,3.4471,0.5047,0
11,0.451,1499.391,1317.831,3.401,0.047,0.034,387.3504,0.709,3.4854,0.5848,0
9,0.436,1647.13,1398.286,3.521,0.057,0.0258,316.0724,0.7812,2.8658,0.54,0
11,0.391,1546.844,1345.816,3.461,0.055,0.0261,284.8333,1.1284,3.9904,0.5068,0
9,0.441,1507.699,1325.102,3.913,0.053,0.0562,398.2288,-0.0435,3.8455,0.5839,0
11,0.47,1498.495,1324.556,3.369,0.049,0.0613,463.657,0.2398,5.2336,0.6305,0
13,0.551,1651.719,1423.348,4.525,0.067,0.1402,630.6703,-0.4153,3.408,0.7345,1
14,0.446,1611.722,1375.535,4.271,0.093,0.0453,365.4436,0.0477,2.8512,0.555,1
21,0.647,1896.936,1575.566,4.283,0.102,0.2615,677.1036,0.08,2.0515,0.7575,1
10,0.339,1745.485,1475.015,3.057,0.24,0.0123,207.1359,1.0124,2.8164,0.4183,0
10,0.343,1756.753,1486.704,2.889,0.211,0.0131,215.473,1.0331,2.8478,0.4242,0
10,0.351,1749.733,1479.998,3.195,0.227,0.0144,224.3322,0.9726,2.842,0.4335,0
15,0.419,1437.032,1294.587,4.071,0.369,0.0218,297.423,-0.0434,6.0877,0.5694,0
10,0.346,1741.085,1476.951,2.966,0.229,0.0132,220.992,1.0435,2.9262,0.4312,0
10,0.336,1745.934,1477.588,2.83,0.192,0.012,204.228,1.0812,2.9807,0.4141,0
10,0.334,1733.91,1472.673,2.935,0.203,0.011,205.0625,1.0716,2.9451,0.4168,0
10,0.349,1749.809,1481.257,2.962,0.21,0.0127,221.4888,1.0805,2.9889,0.4313,0
10,0.335,1741.198,1471.484,2.917,0.227,0.0109,199.7765,1.0528,2.9125,0.4125,0
10,0.345,1687.664,1429.302,3.116,0.248,0.0132,221.4731,1.0039,2.8139,0.4279,0
10,0.347,1773.653,1496.146,2.98,0.23,0.0124,216.2664,1.0009,2.723,0.425,0
10,0.355,1692.939,1428.641,3.098,0.233,0.0137,225.6956,1.0007,2.7819,0.4345,0
10,0.354,1781.065,1506.235,2.905,0.217,0.014,226.3749,1.0404,2.8039,0.4353,0
21,0.434,1438.887,1293.175,3.718,0.289,0.0188,272.5305,-0.1858,5.7981,0.5739,0
10,0.353,1744.944,1476.613,3.165,0.291,0.0145,228.2727,1.0135,2.8733,0.4368,0
10,0.351,1776.767,1501.015,2.905,0.234,0.0141,222.8344,1.0282,2.7913,0.431,0
10,0.338,1739.656,1471.995,2.957,0.225,0.0118,208.6606,1.0423,2.8704,0.4186,0
10,0.353,1790.46,1516.796,2.791,0.183,0.0144,226.4012,1.0525,2.8265,0.4351,0
10,0.333,1727.992,1461.964,3.015,0.221,0.0109,202.7864,1.0095,2.8343,0.4128,0
10,0.341,1754.186,1483.438,3.039,0.248,0.0128,211.4554,1.0069,2.8418,0.4213,0
10,0.354,1769.929,1494.108,2.952,0.236,0.0142,224.8635,1.0353,2.7811,0.4338,0
10,0.339,1754.884,1481.937,3.096,0.245,0.0119,208.5047,1.007,2.7569,0.4175,0
10,0.353,1777.534,1500.945,2.971,0.237,0.014,222.7772,1.0234,2.8097,0.4323,0
10,0.339,1761.296,1486.517,3.051,0.245,0.0116,206.5158,1.0254,2.7695,0.4159,0
10,0.361,1745.545,1470.384,3.005,0.244,0.0152,230.242,1.0112,2.768,0.4411,0
11,0.346,1783.416,1506.943,3.256,0.25,0.0129,213.1505,0.9491,2.6717,0.4258,0
10,0.334,1771.892,1495.089,3.24,0.251,0.0106,202.1729,0.9376,2.6048,0.4104,0
10,0.344,1775.382,1498.668,3.095,0.238,0.0129,215.5552,0.9768,2.6871,0.4226,0
10,0.331,1770.045,1493.915,3.036,0.239,0.0107,196.0098,1.0033,2.7636,0.4064,0
10,0.336,1773.339,1497.305,3.034,0.236,0.0115,203.134,1.0128,2.7907,0.4116,0
10,0.345,1779.626,1503.856,2.982,0.221,0.0128,214.1163,1.0217,2.7673,0.4238,0
10,0.334,1750.12,1477.201,3.111,0.242,0.0107,200.6678,1.006,2.7825,0.4099,0
10,0.347,1795.727,1515.056,2.973,0.229,0.0128,215.1559,1.0296,2.767,0.4235,0
10,0.33,1773.095,1499.389,3.073,0.244,0.0109,197.605,1.0091,2.7814,0.4071,0
10,0.333,1766.265,1492.834,3.03,0.237,0.0118,200.6147,1.0152,2.791,0.4097,0
10,0.341,1780.472,1504.005,3.001,0.222,0.0125,209.3006,1.0112,2.7582,0.4183,0
10,0.327,1755.157,1482.737,3.089,0.255,0.0101,193.0195,1.0043,2.7681,0.4029,0
10,0.349,1778.49,1498.349,2.965,0.239,0.0131,217.6011,1.021,2.7689,0.4256,0
10,0.349,1650.075,1402.548,3.078,0.232,0.0145,223.9228,1.0114,2.938,0.4343,0
10,0.335,1760.489,1485.282,3.076,0.248,0.0115,202.327,1.0067,2.7728,0.4114,0
10,0.408,1583.985,1366.266,3.051,0.219,0.0313,322.2061,1.0884,3.7849,0.5196,0
11,0.327,1757.404,1484.114,3.132,0.239,0.0102,193.1823,0.9922,2.7284,0.4029,0
10,0.351,1789.721,1512.261,3.045,0.223,0.013,219.1653,1.0066,2.746,0.4298,0
10,0.335,1783.21,1508.184,3.117,0.236,0.0107,201.8671,0.9917,2.7143,0.4129,0
10,0.331,1756.288,1482.733,3.135,0.238,0.0108,201.5889,0.9582,2.6818,0.4082,0
10,0.349,1791.025,1513.254,3.022,0.224,0.013,219.7888,0.9966,2.704,0.4278,0
10,0.338,1761.907,1486.882,3.086,0.237,0.0116,205.9945,0.9967,2.7454,0.4148,0
10,0.346,1783.494,1509.672,2.914,0.214,0.013,216.8226,1.0267,2.8015,0.4266,0
10,0.335,1759.287,1488.198,2.88,0.21,0.0112,203.3766,1.0748,2.9151,0.4134,0
9,0.328,1738.411,1470.021,2.865,0.209,0.011,198.6054,1.0867,2.99,0.404,0
9,0.348,1785.986,1511.497,2.801,0.181,0.0129,218.6118,1.0522,2.8249,0.4276,0
10,0.332,1717.718,1452.465,3.023,0.209,0.0109,200.5647,1.0335,2.8466,0.4098,0
11,0.348,1646.785,1402.521,3.493,0.314,0.014,223.424,0.9103,2.9798,0.4363,0
13,0.611,1471.103,1314.007,3.889,0.277,0.07,466.0141,-0.771,5.9644,0.8493,0
12,0.338,1684.204,1430.807,3.831,0.34,0.0103,203.4816,0.8786,3.0603,0.423,0
10,0.351,1758.792,1482.881,3.093,0.256,0.0131,219.6448,1.0137,2.8167,0.4288,0
10,0.339,1685.597,1425.822,3.019,0.239,0.0108,209.0757,1.0588,2.8876,0.417,0
11,0.351,1728.839,1460.116,3.47,0.239,0.0138,221.1266,0.9284,2.7342,0.4326,0
10,0.35,1670.573,1416.234,3.211,0.258,0.0119,220.3313,0.8965,2.9235,0.4338,0
10,0.327,1728.978,1459.348,3.383,0.338,0.0095,187.436,0.9574,2.8418,0.402,0
10,0.369,1543.788,1343.546,3.196,0.245,0.0211,268.8038,1.0756,3.908,0.4771,0
11,0.347,1758.806,1481.797,3.42,0.295,0.0099,209.7818,0.9762,2.8669,0.423,0
10,0.379,1694.411,1438.27,3.517,0.288,0.0217,265.0973,0.7742,2.7659,0.4774,0
11,0.344,1718.268,1448.962,3.271,0.295,0.012,208.5504,0.9721,2.7177,0.4219,0
10,0.38,1647.337,1398.929,3.24,0.268,0.0149,257.1376,1.0061,2.964,0.4682,0
11,0.402,1575.933,1352.976,3.35,0.288,0.0246,299.5491,0.4979,3.1476,0.4969,0
10,0.355,1773.019,1499.828,2.939,0.24,0.0142,228.2041,1.0318,2.7976,0.4371,0
11,0.348,1753.292,1486.601,3.15,0.241,0.0129,221.7983,0.9982,2.9518,0.4329,0
10,0.358,1759.655,1486.469,2.993,0.266,0.0151,230.8747,1.0203,2.7618,0.4407,0
10,0.371,1737.644,1462.261,3.009,0.269,0.0161,242.0561,1.0019,2.7508,0.4514,0
10,0.37,1787.37,1507.962,2.985,0.239,0.0169,244.6281,1.0124,2.7576,0.4519,0
10,0.332,1696.631,1446.918,3.399,0.299,0.0111,210.6825,0.9888,3.1289,0.4232,0
12,0.345,1656.438,1407.501,3.729,0.297,0.0125,218.9214,0.5286,2.9773,0.4295,0
10,0.346,1740.99,1472.64,3.129,0.277,0.0144,219.7465,0.9993,2.8403,0.4281,0
10,0.356,1769.021,1493.545,3.013,0.252,0.0145,228.3145,1.0206,2.7792,0.4372,0
11,0.36,1754.909,1485.963,3.493,0.255,0.0136,234.7825,0.73,2.8704,0.4464,0
10,0.356,1754.97,1483.892,2.966,0.219,0.0149,230.7508,1.0223,2.7933,0.4389,0
10,0.36,1774.599,1499.474,2.901,0.238,0.0159,233.2504,1.0413,2.8172,0.4413,0
10,0.348,1761.262,1489.341,3.1,0.305,0.0132,218.8678,1.0071,2.784,0.4291,0
10,0.341,1757.503,1484.004,3.189,0.325,0.0116,207.7265,1.0044,2.7837,0.4192,0
10,0.382,1769.094,1489.303,2.836,0.231,0.0193,258.9727,1.0393,2.7687,0.4639,0
10,0.361,1761.322,1486.893,2.963,0.238,0.0154,233.4493,1.0379,2.7919,0.4421,0
10,0.362,1768.046,1492.785,2.971,0.252,0.0161,235.7825,1.0356,2.7945,0.4436,0
10,0.36,1758.073,1484.637,3.043,0.279,0.0158,234.2624,0.9996,2.7658,0.4431,0
10,0.343,1746.442,1474.935,3.112,0.329,0.0124,213.6887,1.0077,2.7945,0.4223,0
10,0.378,1799.1,1519.835,2.832,0.223,0.0189,255.8997,1.0377,2.7659,0.4614,0
10,0.364,1783.711,1506.154,2.951,0.218,0.0161,237.066,1.044,2.7782,0.4446,0
10,0.364,1774.106,1500.372,2.914,0.214,0.0164,238.6734,1.0541,2.8371,0.4467,0
10,0.368,1785.243,1514.785,2.823,0.193,0.0169,249.6049,1.0503,2.797,0.4551,0
10,0.348,1752.705,1482.483,3.008,0.295,0.0132,219.2457,1.0589,2.9029,0.4294,0
10,0.356,1707.679,1442.686,3.278,0.363,0.0135,223.1835,0.9989,2.8615,0.4375,0
10,0.422,1751.343,1480.16,3.044,0.281,0.0301,324.8852,1.0098,2.8088,0.5197,0
10,0.466,1816.86,1528.364,2.659,0.242,0.0414,378.3213,1.0015,2.6319,0.5624,0
15,0.605,1755.034,1483.702,4.222,0.44,0.187,683.8375,-0.1651,2.5959,0.7569,1
20,0.763,1992.004,1641.604,4.101,0.397,0.5231,903.2009,-0.067,1.7534,0.867,1
0,0.93,1266.327,1255.125,4.74,0.067,24.2682,12888.73,-16.0724,281.6703,4.2944,1
20,0.302,1837.273,1536.479,4.655,0.565,0.0131,157.4728,0.0775,2.2395,0.3643,1
18,0.247,1539.818,1340.541,4.363,0.538,0.0027,102.627,0.598,4.0332,0.3173,1
25,0.173,1668.417,1420.633,4.32,0.596,0.0009,51.941,-0.081,3.0164,0.2188,1
19,0.289,1697.124,1440.023,4.802,0.53,0.0097,150.2683,-0.2221,2.9801,0.3611,1
20,0.379,1524.74,1323.764,4.681,0.494,0.0181,245.4181,0.2461,3.4919,0.4616,1
10,0.242,1526.706,1359.857,3.571,0.152,0.0032,147.4159,0.1532,5.2731,0.3637,0
10,0.209,1461.024,1324.535,2.747,0.177,0.0027,116.449,0.825,7.4458,0.3313,0
8,0.214,1485.832,1335.871,3.159,0.177,0.0026,117.2386,0.6877,6.536,0.327,0
8,0.194,1439.488,1311.672,3.129,0.194,0.0019,98.0413,1.2243,8.1231,0.3087,0
8,0.186,1433.763,1311.981,2.62,0.19,0.0014,93.4688,1.4658,9.2206,0.3038,0
8,0.211,1458.299,1325.088,2.583,0.16,0.0015,120.9514,0.685,8.3983,0.3364,0
8,0.189,1467.505,1326.168,3.048,0.176,0.0011,88.2439,1.1435,7.2675,0.2937,0
12,0.266,1546.885,1372.55,3.517,0.17,0.004,173.3079,0.0155,5.1234,0.3933,0
7,0.186,1460.114,1323.699,2.581,0.136,0.0017,93.1428,0.8726,7.4858,0.2947,0
11,0.223,1474.87,1328.59,3.102,0.125,0.003,130.1477,-0.1301,6.296,0.3434,0
8,0.189,1456.148,1321.335,2.576,0.241,0.0028,94.3077,1.2605,8.045,0.2975,0
10,0.221,1488.876,1337.349,3.273,0.207,0.0028,125.3743,0.2384,5.8849,0.3403,0
10,0.192,1479.998,1329.738,2.969,0.39,0.0014,89.1762,0.7607,6.3359,0.2914,0
8,0.195,1454.708,1317.144,3.065,0.241,0.0018,100.1098,0.0291,6.8834,0.3034,0
6,0.144,1449.442,1323.669,2.379,0.317,0.0008,59.2435,1.1162,8.4976,0.2392,0
10,0.234,1495.094,1334.302,3.597,0.299,0.0021,127.1978,0.1305,5.4328,0.3443,0
8,0.191,1486.948,1333.938,3.053,0.2,0.0016,89.2156,0.5789,6.3871,0.288,0
8,0.187,1469.013,1324.921,3.311,0.15,0.0015,84.2806,0.8629,6.7013,0.2868,0
8,0.202,1493.454,1340.282,3.02,0.121,0.0018,100.2806,0.5361,6.7216,0.3058,0
8,0.189,1468.028,1325.25,3.411,0.15,0.0017,87.3486,1.0201,6.9349,0.2917,0
8,0.205,1478.26,1328.64,3.724,0.213,0.002,101.3511,0.6796,6.5711,0.31,0
8,0.185,1451.118,1315.216,2.864,0.148,0.0009,84.0388,1.1605,7.7014,0.2863,0
10,0.224,1481.551,1329.436,3.784,0.171,0.0024,123.2836,0.0931,5.836,0.3376,0
8,0.198,1497.047,1339.414,2.802,0.208,0.0019,95.4183,0.2625,5.551,0.2995,0
8,0.18,1454.283,1318.852,3.001,0.202,0.0017,82.7347,1.1107,7.183,0.2829,0
12,0.305,1557.121,1362.201,3.861,0.138,0.008,198.7277,-0.1521,4.0359,0.42,0
8,0.183,1456.643,1317.39,2.923,0.182,0.0015,82.1063,1.0659,7.0022,0.2818,0
15,0.327,1546.652,1355.138,4.147,0.151,0.0086,227.4181,-0.6508,4.2848,0.4465,0
10,0.267,1546.031,1362.622,4.033,0.173,0.0077,175.6649,-0.4318,4.3034,0.3829,0
15,0.378,1631.601,1415.195,4.781,0.244,0.0212,312.6307,-0.5523,3.5087,0.5184,0
19,0.492,1839.354,1533.811,4.624,0.449,0.0615,408.9692,-0.1879,2.2423,0.5843,0
18,0.209,1571.339,1361.047,4.262,0.583,0.0012,85.1187,-0.4705,3.8944,0.27,1
19,0.359,1708.092,1429.716,4.828,0.572,0.0282,220.1577,-0.0998,2.3732,0.4293,1
18,0.26,1681.205,1430.187,4.697,0.573,0.0067,128.9678,-0.113,2.9255,0.3295,1
15,0.289,1798.376,1507.776,4.745,0.576,0.0088,148.9491,-0.1071,2.3535,0.3522,1
18,0.21,1735.064,1467.335,4.688,0.549,0.002,81.8574,-0.0904,2.6233,0.2636,1
17,0.235,1864.767,1553.696,4.35,0.594,0.0024,91.3881,0.1083,2.1763,0.2782,1
18,0.267,1701.852,1435.831,4.558,0.546,0.0036,126.6853,0.1334,2.7316,0.3272,1
19,0.212,1719.446,1463.482,4.358,0.571,0.0026,85.5623,-0.0297,3.0288,0.2679,1
16,0.278,1716.131,1448.516,4.561,0.605,0.006,139.2643,-0.1067,2.6701,0.3438,1
15,0.284,1642.576,1394.712,4.914,0.558,0.0053,146.5241,-0.3349,2.8897,0.351,1
6,0.426,1435.468,1312.103,4.854,0.461,0.0122,452.3887,-1.7927,13.2978,0.6531,1
5,0.42,1440.66,1323.817,4.095,0.148,0.0611,469.6844,1.3581,11.1451,0.7079,0
2,0.079,1372.081,1293.514,3.168,0.138,0.0002,28.7779,-1.1306,18.4066,0.1586,0
18,0.37,1663.185,1412.61,4.936,0.481,0.0163,234.1876,-0.1998,3.0318,0.4592,0
10,0.374,1558.278,1354.028,4.449,0.489,0.0137,232.6567,0.6154,4.1953,0.4847,1
13,0.305,1659.747,1422.552,4.29,0.481,0.0087,164.266,0.0286,3.1546,0.397,1
17,0.335,1836.257,1544.027,4.81,0.524,0.0112,192.8508,-0.1112,2.4407,0.4054,1
5,0.463,1446.579,1317.96,4.444,0.208,0.0724,596.624,-0.5948,7.1481,0.7617,1
5,0.193,1505.176,1332.298,4.395,0.207,0.0017,72.6741,-1.024,5.5671,0.2641,0
8,0.483,1684.917,1427.987,4.285,0.409,0.0239,292.6076,0.0852,2.8833,0.6015,0
7,0.617,1684.174,1430.164,4.326,0.385,0.0366,375.6259,-0.1603,2.804,0.7773,1
10,0.515,1889.81,1563.266,4.912,0.46,0.0118,212.5467,-0.1931,2.0159,0.5977,1
15,0.43,1747.819,1470.014,4.548,0.454,0.0073,193.6065,0.112,2.7187,0.522,1
11,0.481,1851.276,1548.886,4.517,0.448,0.0144,210.8578,0.0307,2.2687,0.5748,1
12,0.451,1758.886,1479.5,5.047,0.437,0.0062,181.747,-0.2711,2.5978,0.5516,1
8,0.465,1919.697,1585.256,4.824,0.413,0.0069,183.6193,-0.0337,1.8886,0.537,1
13,0.392,1782.466,1479.461,4.703,0.477,0.0063,173.2026,0.0939,2.184,0.4601,1
12,0.38,1728.632,1465.794,4.866,0.487,0.0084,184.881,-0.3376,2.7714,0.479,1
11,0.411,1739.91,1467.761,4.925,0.481,0.009,182.3529,-0.2225,2.6596,0.5071,1
12,0.413,1687.427,1438.555,4.458,0.447,0.009,176.5019,0.188,3.0729,0.5264,1
11,0.408,1878.429,1573.983,4.868,0.492,0.0057,144.2817,0.0769,2.1802,0.4893,1
12,0.386,1891.368,1568.894,4.69,0.445,0.0033,114.5063,-0.1416,2.0219,0.4515,1
11,0.3,1797.078,1522.13,4.481,0.532,0.0048,117.9862,0.1305,2.6294,0.3742,1
9,0.471,1788.976,1493.745,5.005,0.4,0.0068,164.2537,-0.1194,2.4806,0.5578,1
8,0.414,1724.073,1458.521,3.935,0.476,0.0078,165.9782,0.4413,2.8902,0.5138,1
8,0.43,1786.588,1483.47,5.038,0.438,0.0039,126.1128,-0.4253,2.3618,0.5021,1
7,0.426,1723.515,1470.255,4.53,0.416,0.01,188.5757,-0.1587,2.9161,0.548,1
9,0.352,1421.356,1287.883,4.904,0.495,0.01,250.9564,0.3625,6.5799,0.4767,1
5,0.366,1439.718,1322.029,4.109,0.114,0.0202,342.1552,-1.5143,10.3146,0.6187,0
5,0.214,1466.103,1317.967,4.512,0.263,0.0019,102.835,-1.4595,7.5276,0.3092,0
5,0.172,1460.078,1345.469,4.753,0.106,0.0031,110.1468,-1.9343,9.3596,0.3105,0
9,0.296,1514.637,1351.609,4.545,0.11,0.0113,216.9785,-1.1357,5.3166,0.4467,0
14,0.417,1731.944,1457.849,4.423,0.389,0.0229,279.1343,0.199,2.506,0.5142,0
13,0.371,1607.594,1374.605,4.593,0.486,0.0094,193.4302,-0.199,3.2746,0.4599,1
13,0.346,1878.847,1566.501,4.78,0.547,0.0106,195.9619,-0.0691,2.1204,0.4105,1
16,0.357,1712.188,1438.049,4.581,0.522,0.0148,204.1262,0.071,2.6237,0.4303,1
11,0.377,1766.782,1481.244,4.399,0.407,0.0071,172.8049,0.3289,2.4955,0.457,1
12,0.366,1657.125,1405.546,4.758,0.51,0.0112,212.6434,0.0109,2.8472,0.4527,1
14,0.35,1752.836,1473.934,4.729,0.486,0.0182,210.1309,-0.2401,2.5639,0.4275,1
11,0.341,1722.202,1454.014,4.585,0.534,0.008,173.0386,0.0977,2.7012,0.4208,1
15,0.291,1784.125,1502.879,4.469,0.523,0.0043,131.9272,0.1381,2.5656,0.3562,1
12,0.249,1607.783,1380.432,4.75,0.519,0.0048,120.6672,-0.0176,3.3205,0.3176,1
15,0.282,1690.894,1422.729,4.397,0.52,0.0056,134.0369,0.3037,2.7509,0.3398,1
13,0.272,1582.565,1362.88,4.297,0.529,0.0044,118.7954,-0.3139,3.5586,0.3432,1
15,0.275,1790.972,1515.847,4.753,0.503,0.0035,109.1522,0.098,2.6458,0.3406,1
15,0.262,1679.742,1435.363,4.467,0.507,0.0048,127.4295,-0.3955,3.1264,0.3362,1
15,0.284,1708.404,1438.048,4.488,0.558,0.0067,134.6873,0.2021,2.634,0.3464,1
11,0.25,1671.28,1431.733,4.618,0.538,0.0029,111.2762,-0.3613,3.2877,0.3233,1
11,0.257,1706.578,1430.431,4.478,0.54,0.0033,109.8577,0.2489,2.4084,0.3088,1
10,0.303,1759.702,1484.074,4.153,0.518,0.0088,171.7784,0.3583,2.6478,0.3743,1
17,0.246,1666.521,1421.424,4.644,0.518,0.0027,108.6265,0.1984,3.1556,0.3098,1
